21	2
21	1
30	1
25	1
23	1
20	1
21	1
22	1
21	1
23	1
25	1
22	1
21	1
21	1
22	1
26	1
21	2
24	2
21	1
24	2
21	2
21	2
21	2
28	2
21	2
21	2
22	2
21	1
28	2
22	1
21	1
22	1
24	2
22	1
22	1
18	2
20	1
24	1
22	1
19	1
21	1
20	3
20	1
18	1
18	1
24	1
18	2
24	1
22	1
19	2
18	1
33	1
26	1
19	2
22	1
18	1
25	1
24	1
20	1
24	2
32	1
22	1
23	1
24	1
28	1
21	1
53	1
20	1
21	1
19	1
21	1
24	1
21	1
19	2
20	1
23	1
18	2
23	1
23	2
21	1
19	1
24	1
